pBrand,pCategory,pModel,pTitle,pURL,price,rDate,rRating,rText,rTitle,rURL,rUser,siteCode
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,7/4/2016,5,Easy eay to buy,Great service and option to purchase,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Santi,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,2/29/2016,5,"The product is excellent, as expected. Fast delivery to the store where I picked it up.",Excellent,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,UraNogirag,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,2/21/2016,5,Good stuff I use it every year,good stuff,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Reed,WM
Prestone,coolant,16879960,Prestone Extended Life Antifreeze/Coolant,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,$10.87,11/27/2015,4,This product keeps my car cool in the summer and warms up easily in the winter. It also keeps my engine block from cracking.,Car coolant...,https://www.walmart.com/ip/Prestone-Extended-Life-Antifreeze-Coolant/16879960,Daniel,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44, , , , ,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010, ,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44, , , , ,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010, ,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,2/22/2017,5,For the price this works just as good as name brand. its already premixed so I just had to pour it in. Very pleased with the product,Anti-freeze,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,shopper,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,12/18/2016,5,It's Antifreeze,Works just fine,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Dino,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,11/25/2014,5,"This is good, especially for the price.

Bought at my local Walmart.

Product has that ""shimmery"" greenish-yellow look of good-quality antifreeze.

Would buy it again, and I do recommend it. (Was an auto repair shop owner.)",A Good Product,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,reechy,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,1/23/2016,5,Works great. Cheaper than auto parts store.,cheap,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,papa,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,3/21/2016,5,Never had a problem with any of the super tech brand products and can't beat the price for them as well!,Same thing as other brands,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,conper1,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,11/1/2013,4,good buy,good buy,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,taybay,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,7/21/2016,5,Already mixed.,Good product,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Timothy,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,7/8/2014,5,exactly as advertised,exactly as advertised,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,zsexdr,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,12/5/2016,5,Good product,Super Tech 50/50,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Bebe,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,11/19/2016,5,You make shopping  fun and easy.  Quality items,Great as always,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Lee101,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,1/26/2017,4,Use this daily,Good,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,tarpooh,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,8/27/2016,5,"My car had been overheating, but I didn't have the money for any coolant, so I used my PayPal account to order some through Walmart.com. The order wasn't scheduled to be ready until the following day, but I received notification that it was ready for pick up a few hours after I placed the order. I rush over to the store and picked up my order, which was a very simple process, by the way. When I returned to my car, I poured the product in immediately and it worked very well. (If you've never had to drive with the heat on in your car during the summer time just to keep your engine cool, then be very grateful!) I love this product and Walmart.com",Tight Timing,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,KayKay,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,2/5/2016,3,Works well and is affordable.,Good product,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,thumper,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,8/9/2016,4,This product worked fine for me .,This product is good for the price .,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,foxlover,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,10/22/2015,5,I have purchased this many times over the past several years. Works just as it is supposed to.,bought many times,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,bmm0730,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,6/30/2016,5,As far as I can tell this product works as well as the name brand products.,Antifreeze,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Carlamonte,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,1/13/2014,5,Excelente producto.,Good,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Hoso64,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,12/11/2014,4,The coolant I purchased was very good and helped me refresh the coolant I needed to get my radiator and reserve tank ready for the long winter. I would recommend this product to all my friends and anyone who is looking for a good buy and a good product.,This was a cool purchase from WalMart.,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Wheelchairman63,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,9/6/2016,4,works great,great,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,BIGC,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,9/14/2016,5,I bought this product to protect my car this winter. I feel it is a good imvestment and a good preventative measure,SuperTech Antifreeze,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,kraftykritter,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,3/12/2016,5,It is a very good product according to my husband.,Super Tech antifreeze,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,mindy53,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,8/7/2016,5,I buy this product all the time. Good value.,Great product,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,gei1970,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,7/27/2016,4,good product that meets manufactures warranty,super tech,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,WalmartShopper1342,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,9/27/2015,5,Works great - reasonable price,Coolant,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Denise,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,9/24/2016,1,Very poor quality.,Poor quality.,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,Mike,WM
Super Tech,coolant,16928010,Super Tech 50/50 Antifreeze/Coolant Pre-Mix,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,$7.44,11/30/2013,3,used a 10 dollar gift card,prefer 100 % anti freeze,https://www.walmart.com/ip/Super-Tech-50-50-Antifreeze-Coolant-Pre-Mix/16928010,gshanks,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57, , , , ,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420, ,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57, , , , ,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420, ,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,1/9/2017,5,"I figure the best antifreeze on the market is prestone. I usually buy prestone, but several years back I started using super tech anti freeze and I would rate it as equivalent to the best.  The best part is it's cheaper than prestone and just as good.  I only buy super tech antifreeze now.",super tech antifreeze,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,pattenbearssavage,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,10/12/2016,4,As good as name brands and it's cheaper,Super tech antifreeze,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Kenzie05,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,8/20/2016,5,I perform about 90% of all my repairs. I have purchased Walmart brand antifreeze  several times over the last few years at a small savings every time. I've never had any issues and would definitely recommend it.,Works Great,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Chuck,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,11/8/2016,5,I always buy pure antifreeze. Why pay 50% water?,"It's antifreeze, no big deal.",https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,James,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,8/20/2012,4,need to just top up the coolant in my jeep. bought this and a jug of distilled water and mixed it 50/50. i tested my coolant with a coolant/antifreeze tester that i have in my tool box and it was running between -25 and -40. its made by old world industries which is the same manufacturer as peak antifreeze/coolant and the ingredients are exactly the same between the two. just one is a few dollars cheaper. also their both made in the USA so you dont need to worry about throwing your money to a country with low quality control! :-),not bad for the price,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,jjeep2009,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,1/20/2012,4,"Super Tech Antifreeze/Coolant is a good product. The blue bottle Super Tech Antifreeze/Coolant is actually made by the same company that makes Prestone. The white bottle Super Tech Antifreeze/Coolant pre-mixed 50/50 with distilled water is made by the same company that makes Peak.

I have used Super Tech Antifreeze/Coolant in several vehicles with no bad results. It is important though to back flush the cooling system to get the old coolant and junk out. Prestone makes a back flushing kit to do this with a garden hose. After back flushing, flush with DISTILLED water to get rid of the city water then pour in Super Tech Antifreeze/Coolant.",Very Good Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,NORVIN,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,8/21/2014,4,"A good universal antifreeze at a price that is hard to beat. Willing to bet their antifreeze comes from the same spigot as the majors.....
I have been using the Super Tech branded products for several years in my automobiles. They seem to perform well, and I have had no issues.",Good product at an exceptional price!,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,texinky1,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,2/21/2017,5,Good Quality,Good Price,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,ModSquadApproved,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,1/10/2014,5,"Super Tech antifreeze, in my experience, performs just as well as the more expensive brand names without the brand name prices. It really helped my car (2000 Chevy Lumina) start and stay running during the recent extreme cold, and it also keeps my car from overheating even in the hottest parts of summer even in stop &amp; go traffic. Little tip: when the jug gets halfway empty, refill with water to make your own 50/50 blend; save your old jugs for this purpose as well. As long as you mix it right, it will give you your money's worth and then some.",Excellent performance &amp; value,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,zendaddy621,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,2/15/2017,4,"Seems to work fine, BUT, I'd follow the COMPLETE cleaning and flushing directions, and NOT add to any  different existing coolant.   Was changing coolant on a Kubota tractor, cleaned, flushed, and refilled the system.  Obviously an ounce or two of the old coolant remained in the overflow tank.  After filling the radiator up to proper level, added a couple of ounces of this new coolant to that tank, and it precipitated out leaving 1/2 inch of residue at the bottom.   Fortunately the tank is removable and cleanable, but in a radiator or engine block, could be a major problem if there's any old coolant in there!",Follow directions exactly.,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,abbygus,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,3/21/2016,5,This product if is the non-diluted antifreeze. I dilute to 50-50 myself and save.,non-diluted,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,REBCAE,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,3/21/2016,5,Never had a problem with any of the super tech brand products and can't beat the price for them as well!,Same thing as other brands,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,conper1,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,9/23/2016,5,Works really well,Cool,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Cool,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,2/10/2015,5,"Ethylene glycol without the name brand bottle. I think I can live without the name
brand bottle.","Same Chemical, Cheaper Price.",https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,PeekachewsRevenj,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,2/20/2017,5,Always seems to work well for me at the best price,Affordable pricing great product,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Bodacious,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,7/17/2014,5,"Super Tech Antifreeze works as well as any of the leading brands for nearly half the price! I had been using Prestone for nearly thirty years, but due to the cost of antifreeze increasing dramatically, I switched over to Super Tech. Since then my engines have run just as cool as they had with Prestone, and after servicing the cooling system in my Explorer and Civic, I have found that this coolant also protects the engine and radiator just as well. I have no rust or corrosion in the system at all!!!",Excellent Product!!,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,glenniz,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,10/22/2015,5,Used this product in all my vehicles for over the past 3 years. I have never had a problem. It meets or exceeds all OEMS requirements and the price is better than most of the name brands out there. Would recommend it for use to any of my friends.,Super Product,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Torchtamer,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,1/22/2017,5,Excellent value compared to the major brands.,Good antifreeze,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,OrangeCrush,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,9/19/2016,5,"Half the price of major brands. Full strength, needs diluted.",Good as Prestone.,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Hunkyboy,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,2/8/2016,4,"This is full strength, no water added. The color and viscosity seem to be thinner than the name brand. Can't beat the good price.",Seem to be less viscosity than the name brand.,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Hobie,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,11/1/2016,4,Always good to purchase a product that works as advertised at a lower price then name brands.,Works as advertised,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,BuddyQ,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,11/6/2015,5,its great stuff ............,its great.........,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,James,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,12/29/2016,3,Dont like the.com service but kelly the girl who helped my husband was great. Didn't know you had to wait for another embargo to say it's ready so it was not convenient at all. But Kelly helped him get it together so he could get the antifreeze in truck b4 truck froze over again. Thsnks Kelly,Useless if only needing 1 or 2 items,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,DMFH,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,11/30/2015,5,"Easy-to-use, compatible with existing antifreeze so it's nice for top ups and generally a good value.","Acceptable Product, Competitive Price",https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,CentralPennsylvania,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,12/23/2016,4,It works  great in our trucks.,I works great in our trucks,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,BAILEY,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,9/27/2015,5,Perfect product,Same as Prestone,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,12/20/2016,5,Meets expectations,Really good,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Valeria,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,9/1/2016,5,Super tech anti Freeze is the only Anti Freeze I purchase. I have 8 children and they also purchase Super Tech.,Super tech antifreeze,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,granny,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,9/15/2015,5,Just need to add water or it will not work !,Great and not expensive,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,DANSTHEMAN4U,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,11/25/2016,5,I use this brand always,Antifreeze,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Zaida,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,11/10/2015,4,"It's Anti Freeze, good , does its job and a good price, same or close to same consistency as top brands.",Anti freeze,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,Master,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,11/1/2015,5,it is cheaper and does the job,super tech antifreeze,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,blade,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,6/30/2012,1,"This is supposed to be pure antifreeze and not diluted. My car needs 2 gallons of pure antifreeze to set the freeze protection at -25F. I had to buy 3 gallons of the Super Tech ""pure"" antifreeze to reach the desired protection of -25F. So this stuff is Not pure antifreeze. It would have cost me less money to buy 2 gallons of a well know brand name antifreeze.",Very Poor Quality,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,tech53566,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,11/30/2014,4,Just make sure you mix 50/50,Hey it's anti-freeze!,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,nickphd,WM
Super Tech,coolant,16645420,Super Tech Antifreeze / Coolant,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,$9.57,4/17/2016,5,good,good,https://www.walmart.com/ip/Super-Tech-Antifreeze/16645420,joea,WM
Prestone,coolant,16889202,"Prestone Dex-Cool Extended Life Antifreeze/Coolant Quickfill, 1-Gallon",https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202,$12.47, , , , ,https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202, ,WM
Prestone,coolant,16889202,"Prestone Dex-Cool Extended Life Antifreeze/Coolant Quickfill, 1-Gallon",https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202,$12.47, , , , ,https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202, ,WM
Prestone,coolant,16889202,"Prestone Dex-Cool Extended Life Antifreeze/Coolant Quickfill, 1-Gallon",https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202,$12.47,8/21/2014,4,"Good price on the Prestone brand!! This is the newer antifreeze (OAT). Dex-Cool is specified by GM, Ford and Chrysler (and maybe some imports). I have several vehicles that use this formulation. They say it is long life, but I am ""old school"" and test it a couple of times a year and change it every other.",Best price I found on Dex-Cool antifreeze!,https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202,texinky1,WM
Prestone,coolant,16889202,"Prestone Dex-Cool Extended Life Antifreeze/Coolant Quickfill, 1-Gallon",https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202,$12.47,11/14/2013,5,"Has lasted 5 years and the glycol hasn't broke down, still provides protection well below freezing. Don't see how you can give less than a 5 star rating if the product still performs aswell as factory. Just have o make sure you change it as needed based on the conditions of where you live.",Does the job and lasts just as long,https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202,ahhorner,WM
Prestone,coolant,16889202,"Prestone Dex-Cool Extended Life Antifreeze/Coolant Quickfill, 1-Gallon",https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202,$12.47,2/20/2017,5,It was exactly what i needed,Anti freeze,https://www.walmart.com/ip/Prestone-Dex-Cool-Extended-Life-Antifreeze-Coolant-Quickfill/16889202,Susan,WM
